CSA_ID,Mailing_ST,Mailing_City,Mailing_State,Mailing_StateFIPS,Mailing_Zip,marketname,HQ_ST,HQ_City,HQ_State,HQ_StateFIPS,HQ_Zip,CSA_ManagerName,CSA_Email,CSA_Phone,CSA_Website,Available_Months,Available_Month1,Available_Month2,Available_Month3,Available_Month4,Available_Month5,Available_Month6,Available_Month7,Available_Month8,Available_Month9,Available_Month10,Available_Month11,Available_Month12,ProductList,CSA_organic,CSA_organicDesc,farming_practicesList,farming_practices_type_1,farming_practices_type_2,farming_practices_type_3,farming_practices_type_4,farming_practices_type_5,farming_practices_type_6,NumShares,ShareSizeList,SharesSize_full_half,SharesSize_full,SharesAvailablePurchaseDate,ItemsInShareBoxList,ItemsInShareBox_1,ItemsInShareBox_2,ItemsInShareBox_3,AccptdPmntList,AccptdPmnt_Cash,AccptdPmnt_Checks,AccptdPmnt_CreditCd,AccptdPmnt_SNAP,CSAPaymentTypeList,CSAPaymentType_1,CSAPaymentType_2,CSAPaymentType_3,CSAPaymentType_4,DeliverPickUpMethodList,DeliverPickUpMethod_1,DeliverPickUpMethod_2,DeliverPickUpMethod_3,DeliverPickUpMethod_4,NumNbrDelivery,NameNbrDelivery
3001511,,,,,,Stone's Throw Farm,11 John Quist Rd.,Wendell,MA,25,01379,Seth McDonough,stones_throw_farm@yahoo.com,508-308-4528,www.stonesthrowgrown.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002198,,,,,,Stone's Throw Farm,2555 County Rd. 102,Wrenshall,MN,27,55797,Catherine Conover,stonesthrowmn@gmail.com,218-269-9094,http://stonesthrowfarm.wordpress.com/,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Fresh/dried herbs; Fresh vegetables; ,2,,No pesticides;  No herbicides; ,1,0,0,0,0,0,56,Full shares; Half shares; ,1,1,6/23/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,"One advance payment; Payments in installments; ""Early-bird"" discount to renewing members; ",1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,3,"Duluth,Minnesota; Hermantown,Minnesota; Wrenshall,Minnesota; "
3001628,,,,,,Stony Branch Growers,9910 4 Points Rd.,Rocky Ridge,MD,24,21778,Alan Brauer,stonybranchgrowers@gmail.com,301-788-1498,www.stonybranchgrowers.com,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,"Canned, preserved fruits/vegetables; Dry beans; Fresh/dried herbs; Fresh vegetables; Mushrooms; ",2,,,0,0,0,0,0,0,30,Full shares; Half shares; ,1,1,7/31/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; ,1,1,1,1, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,2,"Baltimore,Maryland; Thurmont,Maryland; "
3005006,,,,,,Storytree Farm,6227 N.E. 124th Street,Vancouver,WA,53,98686,Nelson & Anne Lawrence,StorytreeFarm@gmail.com,360-576-7139,www.storytreefarm.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Cut flowers; Fresh/dried herbs; Fresh vegetables; ,2,,No pesticides; ,1,0,0,0,0,0,22,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3004628,,,,,,Strawberry Creek Farm,632 High View Ln.,Chatham,VA,51,24531,Warren Landis,strawberrycreekfarm@hotmail.com,434-432-1133,http://strawberrycreekfarm.WordPress.com,Mar; Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,1,1,1,1,1,1,1,1,1,0,Eggs; Fresh vegetables; ,2,, certified naturally grown ; ,0,0,0,0,0,0,30,1/4-1/2-full; ,0,0,4/5/2014,customers pick up at Lynchburg community market and pick out what they want in their share ; ,0,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"Lynchburg community market ,Virginia; Chatham  at the farm ,Virginia; "
3004769,,,,,,Sugar Mountian Farm,252 Riddle Pond Raod,West Topsham,VT,50,05086,Walter Jeffries,walterj@sugarmtnfarm.com,802-439-6462,http://www.sugarmtnfarm.com/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Red/non-poultry meat/products; ,2,,No pesticides; No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,1,1,1,100,Full shares; Half shares; Boxes; ,1,1,1/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; Customers choose from available products prior to each delivery; ,0,1,1,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,36,; 
3005582,,,,,,Sun Gold Farm,6995 NW Evers Rd.,Forest Grove,OR,41,97116,Chris Hertel,hertelc@live.com,503-310-2403,http://www.sungoldfarm.com,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Nuts; ,2,,No pesticides; ,1,0,0,0,0,0,500,Full shares; Half shares; Thanksgiving Shares; ,1,1,12/8/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; 3 Payments before delivery season; ,1,0,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,29,"Forest Grove ,Oregon; Hillsboro ,Oregon; Aloha ,Oregon; Beaverton ,Oregon; Tigard ,Oregon; Newberg ,Oregon; Portland ,Oregon; Lake Oswego ,Oregon; "
3000541,,,,,,"Sun One Organic Farm, LLC ",50 Maddox Rd.,Bethlehem,CT,9,06751,Rob Maddox ,sun1organic@aol.com,203-266-7973,http://www.facebook.com/pages/Sun-One-Organic-Farm/141754712550613?,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Cut flowers; Fresh fruits; Fresh vegetables; ,1,Yes, Permaculture ; ,0,0,0,0,0,0,32,Full shares; ,0,1,6/9/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,Payments in installments; ,0,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3002301,,,,,,Sunnydale Farms,6859 Audrain Rd. #9139,Centralia,MO,29,65240,Jerod Wilson,info@sunnydalefarmbox.com,573-682-2128,http://www.sunnydalefarmbox.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Baked goods; Fresh fruits; Fresh vegetables; ,2,, Certified Naturally Grown; ,0,0,0,0,0,0,75,Full shares; Half shares; Custom; ,1,1,5/1/2014,CSA decides product assortment based entirely on supply availability; Customers choose from available products prior to each delivery; ,1,0,1,Cash; Checks; Debit/Credit cards; E-Check; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0,,,,,,,
3003489,,,,,,"Sunnyside Mini-Farm, LLC",17761 White Stone Rd.,Marysville,OH,39,43040,Chris Sours,contact@sunnysideminifarm.com,937-644-3874,http://www.sunnysideminifarm.com/,Jun; Jul; Aug; Sep; ,0,0,0,0,0,1,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ",2,,,0,0,0,0,0,0,9,Full shares; ,0,1,1/5/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; PayPal; ,1,1,0,0,One advance payment; ,1,0,0,0, Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,0,0,1,1,,
3005554,,,,,,Swallowtail Farm CSA,17603 NW 276 Ln.,Alachua,FL,12,32615,Amber Geller,swallowtailamber@gmail.com,517-896-3746,www.swallowtailcsa.com,Jan; Feb; Mar; Apr; May; Jun; Oct; Nov; Dec; ,1,1,1,1,1,1,0,0,0,1,1,1,Cut flowers; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Poultry/fowl meat/products; Red/non-poultry meat/products; ,2,,No pesticides; No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals;  Biodynamic; ,1,1,1,1,1,1,250,"Full shares; Half shares; Fall Shares, Spring Shares, Student Shares; ",1,1,6/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites; ,1,0,0,0,6,"Gainesville ,Florida; "
3005541,,,,,,Swartz's Locally Grown CSA,20510 Wallace Rd.,Walnut,KS,20,66780,Darren Swartz,swartzdarren@yahoo.com,913-522-0117,,Apr; May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,1,1,1,1,1,1,1,0,0,"Baked goods; Cut flowers; Eggs; Fresh/dried herbs; Fresh vegetables; Honey; Soap/body care products; beeswax body butter, beeswax lotion bars, beeswax lip balm; ",2,,,0,0,0,0,0,0,15,Full shares; Half shares; ,1,1,6/11/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; SNAP benefits (Bridge cards/EBT); ,1,1,0,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,1,"Pittsburg ,Kansas; "
3000887,,,,,,Sweet Earth Farm,,Decorah,IA,19,52101,Anne Bohl & Meghan Spees,SweetEarthDecorah@gmail.com,563-277-0079,http://www.sweetearthfarmdecorah.com/,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Fresh vegetables; ,2,,No pesticides; ,1,0,0,0,0,0,40,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,1,"Decorah,Iowa; "
3003747,,,,,,"Sweet Home Meats, LLC",39785 Highway 228,Sweet Home,OR,41,97386,Daniel O'Malley,sweethomemeats@gmail.com,541-367-1127,www.swmeats.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Poultry/fowl meat/products; Red/non-poultry meat/products; ,2,,No pesticides; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  Low Stress Handling and Holistic Management; ,1,0,1,0,1,1,40,Full shares; Half shares; ,1,1,1/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); Pay Pal; ,1,1,1,1,One advance payment; ,1,0,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,6,"Oregon City,Oregon; Sellwood (Portland),Oregon; North Portland (Kaiser Permanente),Oregon; Corvallis,Oregon; Eugene,Oregon; Albany,Oregon; "
3001992,,,,,,Sweeter Song Farm,4955 .S Schomberg Rd.,Cedar,MI,26,49621,Jim Schwantes & Judy Reinhardt,sweetersong@centurytel.net,231-228-7301,http://www.csafarms.org/sweetersongfarm.asp,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Coffee/tea; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; ,1,Yes,No pesticides; No antibiotics; No hormones;  USDA certified organic; ,1,1,1,0,0,0,57,Full shares; ,0,1,6/19/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; ,1,1,1,1, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,1,; 
3000627,,,,,,Sweetwater Organic Community Farm,6942 West Comanche Ave,Tampa,FL,12,33634,Kaitlin Hennessy,programs@sweetwater-organic.org,813-887-4066,http://www.sweetwater-organic.org/,Jan; Feb; Mar; Apr; May; Nov; Dec; ,1,1,1,1,1,0,0,0,0,0,1,1,Cut flowers; Fresh vegetables; ,1,Yes, Certified Organic; ,0,0,0,0,0,0,265,Full shares; Half shares; ,1,1,3/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,3,"Temple Terrace ,Florida; St. Petersburg ,Florida; South Tampa ,Florida; "
3000072,,,,,,Sycamore Bend Farm,,Eureka Springs,AR,5,72632,Andrew Schwerin,andrewschwerin@gmail.com,479-981-3128,www.sycamorebendfarm.com,Jan; May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,1,0,0,0,1,1,1,1,1,1,1,1,Eggs; Fish/seafood; Fresh fruits; Fresh vegetables; ,1,Yes,,0,0,0,0,0,0,32,Full shares; ,0,1,4/8/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; SNAP benefits (Bridge cards/EBT); ,1,1,0,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,2,"Eureka Springs ,Arkansas; "
3001633,,,,,,Sycamore Spring Farm,6003 Elmer Derr Rd.,Frederick,MD,24,21703,Carol Rollman,sycamorespringfarm@gmail.com,301-788-6980,www.sycamorespringfarm.org,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Cut flowers; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Maple products; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Wild harvested forest products; ",2,,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ,1,1,1,0,0,1,97,Full shares; Half shares; Monthly Shares; ,1,1,12/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; Customers choose from available products prior to each delivery; ,0,1,1,Checks; Debit/Credit cards; ,0,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; ,1,1,1,1, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005287,,,,,,Sylvan Hills,E2161 530th Ave,Menomonie,WI,55,54751,Larry Diehlmann,TheFarm@sylvanhillsfarm.com,715-235-5216,http://www.sylvanhillsfarm.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Fresh fruits; Fresh vegetables; ,1,Yes, Wild Life Managment; ,0,0,0,0,0,0,44,Full shares; Half shares; Large Twice the size of the Full Share; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; Pay Pal and credit cards or debit cards thru Pay Pal; ,1,1,1,0,One advance payment; Payments in installments; work a four hour shift on Mon or Fri for 20 weeks to recieve a full share ; ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,7,"Menomonie,Wisconsin; Saint Paul,Minnesota; Minneapolis,Minnesota; South St. Paul ,Minnesota; "
3000888,,,,,,TableTop Farm,65584 260th St,Nevada,IA,19,50201,Sally and Luke Gran,thetable@tabletopfarm.com,515-291-8727,http://www.tabletopfarm.com/,May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,1,1,1,1,1,1,1,1,Fresh vegetables; ,2,,No pesticides; ,1,0,0,0,0,0,65,Full shares; ,0,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"Ames ,Iowa; "
3005584,,,,,,Tanglebloom Flowers,21 Harris Hill Rd.,Brookline,VT,50,05345,Melissa Masters,tanglebloomvt@gmail.com,802-365-0252,www.tanglebloom.com,Jun; Jul; Aug; Sep; ,0,0,0,0,0,1,1,1,1,0,0,0,Cut flowers; ,2,,No pesticides;  Sustainably grown; ,1,0,0,0,0,0,20,Full shares; Half shares; BOUQUET and BUCKET (bulk) shares; weekly or biweekly; ,1,1,6/25/2015,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; Paypal; ,1,1,1,0,One advance payment; Payments in installments to be paid in full prior to season start; ,1,0,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"Brattleboro ,Vermont; Brookline,Vermont; "
3005566,,,,,,TangleWood Farms,46430 NW Ganna Way,Forest Grove ,OR,41,97116,Amanda and Mikhail Zepeda Pizano,tanglewoodfarmstore@gmail.com,503-359-4357,tanglewoodfarmtofork.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ,2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,0,1,1,50,Full shares; Half shares; ,1,1,9/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,12,"Portland ,Oregon; Salem ,Oregon; Beaverton ,Oregon; Aloha ,Oregon; Hillsboro ,Oregon; Forest Grove ,Oregon; Lake Oswego ,Oregon; Wilsonville ,Oregon; Newberg ,Oregon; McMinnville ,Oregon; Bethany ,Oregon; Cedar Hills ,Oregon; Cedar Mill ,Oregon; Rockcreek ,Oregon; Amity ,Oregon; Astoria ,Oregon; Aurora ,Oregon; Banks ,Oregon; Cannon Beach ,Oregon; Cornelius ,Oregon; Carlton ,Oregon; Oregon City,Oregon; North Plains ,Oregon; Tualatin ,Oregon; Tigard ,Oregon; Tillamook ,Oregon; West Linn ,Oregon; "
3005468,,,,,,Taproot Farm,66 Kemmerer Rd.,Shoemakersville,PA,42,19555,Ola Creston,taprootfarm@gmail.com,610.926.1134,http://www.taprootfarmcsa.com/,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Baked goods; Dairy products; Eggs; Fresh fruits; Fresh vegetables; ,2,,Humane treatment of animals; Pasture-raised/free range animals;  Certified Naturally Grown; ,0,0,0,0,1,1,200,Full shares; Half shares; ,1,1,11/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,Payment installments prior to the beginning of the delivery season; ,0,0,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,10,"Bethlehem,Pennsylvania; West Reading,Pennsylvania; Shoemakersville,Pennsylvania; Reading,Pennsylvania; Philadelphia,Pennsylvania; Chestnut Hill,Pennsylvania; Kutztown,Pennsylvania; "
3000345,,,,,,Tara Firma Farms ,"3796 I Street, Ext.",Petaluma,CA,6,94952,Tara and Craig Smith,farmhouse@tarafirmafarms.com,707-765-1202,http://www.tarafirmafarms.com/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",1,Yes,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,0,1,1,1200,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; Customers choose from available products prior to each delivery; ,1,1,1,Cash; Checks; Debit/Credit cards; ,1,1,1,0,Debit on Delivery; ,0,0,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,20,"Petaluma,California; San Rafael ,California; Novato,California; San Francisco ,California; Richmond ,California; Santa Rosa ,California; Benecia,California; Cotati ,California; Sebastopol ,California; Mill Valley ,California; Corte Madera ,California; Sonoma ,California; Napa ,California; Vallejo ,California; San Leandro ,California; Oakland ,California; Berkeley ,California; Albany ,California; Hercules ,California; Healdsburg ,California; Tiburon ,California; "
3000750,,,,,,TaylOrganic Farm dba Split Cedar Farm,7095 Georgia Highway 155 North,Ellenwood,GA,13,30294,Neil Taylor,taylorganic@gmail.com,770-981-0827,http://taylorganic.blogspot.com/p/csa-contracts.html,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Canned, preserved fruits/vegetables; Dairy products; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; ",1,Yes,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals;  Certified Naturally Grown; ,1,1,1,0,0,1,250,"Full shares; Half shares; Tomato, cheese contracts; ",1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,6,"Atlanta ,Georgia; Buckhead ,Georgia; Tucker,Georgia; Decatur ,Georgia; Sandy Springs ,Georgia; "
3004417,,,,,,Tecolote Farm,16301 Decker Lake Rd.,Manor,TX,48,78653,David Pitre and Katie Kraemer,tecolotefarm@gmail.com,512-276-7008,www.tecolotefarm.net/csa,Mar; Apr; May; Jun; Jul; Aug; Oct; Nov; Dec; ,0,0,1,1,1,1,1,1,0,1,1,1,Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; ,1,Yes,,0,0,0,0,0,0,250,Full shares; Members split shares into half shares on their own.; ,0,1,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Paypal; ,1,1,0,0,One advance payment; Payments in installments; Occasional subsidized shares when we create partnerships to help with cost.; ,1,1,0,0,,,,,,,
3001108,,,,,,Tempel Farms Organics,17970 W Millburn Rd.,Old Mill Creek,IL,17,60083,Chris and Tania Cubberly,Info@tempelfarmsorganics.com,,www.tempelfarmsorganics.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Cut flowers; Fresh/dried herbs; ,1,Yes, Certified Organic; ,0,0,0,0,0,0,200,Full shares; Half shares; Fruit shares. Cut flower shares. Autumn shares. Thanksgiving shares.  ; ,1,1,6/13/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,4,"Old Mill Creek,Illinois; Gurnee,Illinois; Lake Bluff,Illinois; Chicago,Illinois; Mt. Prospect,Illinois; "
3000349,,,,,,Terra Firma Farms ,PO Box 836,Winters,CA,6,95694,Paul E. Holmes,csa@terrafirmafarm.com,530-756-2800,http://www.terrafirmafarm.com/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits; Fresh vegetables; ,1,Yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3001513,,,,,,The Dover Farm,5 Edgewater Drive,Dover,MA,25,02030,Bryan Austin,doverfarmcsa@gmail.com,617 784 4123,www.doverfarmcsa.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Cut flowers; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,2,,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ,1,1,1,0,0,1,80,Full shares; ,0,1,6/4/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Checks; ,0,1,0,0,One advance payment; Reduced subscription fees in exchange for labor; Work share in lieu of payment; ,1,0,1,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3000053,,,,,,"The Fagan Funny Farm, LLC",,Equality,AL,1,36026,Matthew Fagan,faganfunnyfarm@gmail.com,334-663-3667,https://www.facebook.com/pages/The-Fagan-Funny-Farm-LLC/221496991230335,Apr; May; Jun; Jul; Aug; Sep; ,0,0,0,1,1,1,1,1,1,0,0,0,Dairy products; Eggs; Fresh fruits; Fresh vegetables; Honey; Soap/body care products; ,2,,No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,0,0,1,0,1,1,1,Full shares; Half shares; ,1,1,5/20/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; ,1,0,0,0,One advance payment; Reduced subscription fees based on household income; ,1,0,0,1, Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces; ,0,1,1,0,,
3005477,,,,,,The Family Garden Organic & Fair CSA,2440 SW 32nd Place,Bell,FL,12,32619,Shelley Rogers,littlebeanproductions@gmail.com,423-552-4066,http://thefamilygardencsa.com/,Jan; Feb; Mar; Apr; May; Jun; Oct; Nov; Dec; ,1,1,1,1,1,1,0,0,0,1,1,1,Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,1,Yes,Fair Labor practices;  Food Justice Certified (standards of the Agricultural Justice Project); ,0,0,0,1,0,0,200,Full shares; Double shares; ,0,1,6/16/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; ,1,1,1,1, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"Gainesville ,Florida; "
3005444,,,,,,The Garden of Eurbin Farm and CSA,18 Chamberlin Rd. PO Box 504,Barton,VT,50,05822,Travis Eurbin,thegardenofeurbin@yahoo.com,802-525-4663,thegardenofeurbin@yahoo.com,May; ,0,0,0,0,1,0,0,0,0,0,0,0,"Canned, preserved fruits/vegetables; Cut flowers; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ",2,,No pesticides;  no GMO ; ,1,0,0,0,0,0,7,Full shares; Half shares; ,1,1,3/1/2014,CSA decides product assortment based entirely on supply availability; additional purchases can be made based upon availability; ,1,0,0,Cash; Checks; Debit/Credit cards; work trade; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
