OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4012532,,2014-08-02 17:12:49,,359 130th Street,Amery,Wisconsin,55,54001,Pike Hole Family Farm,www.pikeholefarm.com,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4000488,,2014-07-27 14:28:07,2014-07-27 14:28:07,12571 Aubrey Ln,Bokeelia,Florida,12,33922,"Pine Island Botanicals, Inc",http://www.pineislandbotanicals.com,https://www.facebook.com/pages/Pine-Island-Botanicals/306895999417914?fref=ts,,01/01/2014 to 12/31/2014,Mon: 10:00 AM - 4:00 PM;Wed: 10:00 AM - 4:00 PM;Fri: 10:00 AM - 4:00 PM;Sat: 10:00 AM - 4:00 PM;,Please call ahead to make sure someone is available.,Eggs; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Flush toilets; ,0,1,0,0,0,1,1,0,0
4012449,,2014-08-26 10:22:32,,1824 36th Avenue South West,Pine River,Minnesota,27,56474,Pine Winder Blueberry Farm,www.pinewinder.com,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4003325,,2014-07-27 11:42:19,2014-07-27 11:42:19,W11780 County Road KK,Ripon,Wisconsin,55,54971,Pinnacle Pastures,"pinnaclepastures,com",https://www.facebook.com/pinnacle.pastures?fref=ts,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 9:00 AM - 4:00 PM;Sun: 9:00 AM - 4:00 PM;,Best to call or text as we are a grazing livestock farm and may be out in the field. Also available by appointment.,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017455,2014-09-17 11:32:34,2014-09-23 14:08:30,,4891 state hwy. 80,Pittsville,Wisconsin,55,,Pittsview Farm Elk,http://pittsviewfarmelk.com/,https://www.facebook.com/pittsvillefarmelk,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4000369,,2014-08-21 16:29:45,2014-08-21 16:29:45,3194 Oakwood Dr.,Napoleon,Missouri,29,64074,PlayHaven Farm LLC,http://www.playhavenfarm.com/,https://www.facebook.com/PlayHavenFarm,,01/01/2014 to 12/31/2014,Mon: 10:00 AM - 10:00 PM;Tue: 10:00 AM - 10:00 PM;Wed: 10:00 AM - 10:00 PM;Thu: 10:00 AM - 10:00 PM;Fri: 10:00 AM - 10:00 PM;Sat: 10:00 AM - 10:00 PM;Sun: 10:00 AM - 10:00 PM;,By Appointment Only. Please call to schedule your visit.,Eggs; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); ",1,1,1,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,0,0
4003324,,2014-09-17 16:29:35,2014-09-17 16:29:35,1765 Nelsons Bridge Road,Hanover,Virginia,51,23069,Pleasant Fields Farm,,Pleasant Fields Farm,,,,,Fresh fruits; Fresh vegetables;,05/01/2015,,,Fresh fruits; Fresh vegetables;,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017360,2014-08-30 14:25:21,2014-08-30 14:41:15,2014-08-30 14:41:15,5859 124th Ave.,Fennville,Michigan,26,49408,Pleasant Hill Farm,http://www.pleasanthillblueberryfarm.com/,https://www.facebook.com/pages/Pleasant-Hill-Farm/82478554686?ref=hl,,06/07/2014 to 08/09/2014,Sat: 9:00 AM - 12:00 PM;,"We are open during strawberry and blueberry season for you pick. The hours vary according to our farm schedule. Sometimes we are open during the week, but never on Sundays.",Eggs; Fresh fruits; Honey; Maple products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4000366,,2014-07-28 00:10:27,2014-07-28 00:10:27,6167 Winchell Rd.,Hiram,Ohio,39,44234,"Polecat Pines Mushroom Farm, LLC",www.polecatpines.com,https://www.facebook.com/PolecatPinesMushroomFarm,,01/01/2014 to 12/31/2014,,Market open by appointment.,Honey; Mushrooms;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4003321,,2014-09-16 20:59:39,2014-09-16 20:59:39,4657 Skinners Run Road,Hurlock,Maryland,24,21643,Pop's Old Place,www.PopsOldPlace.com,Pop's Old Place,,,Fri: 6:00 PM - 8:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,,Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0," Other: School groups, 4H;",0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; ,1,0,1,0,0,1,1,0,0
4003320,,2014-07-27 06:46:00,2014-07-27 06:46:00,W4314 State Hwy 156,Bonduel,Wisconsin,55,54107,Porter's Patch,www.PortersPatch.com,https://www.facebook.com/porterspatch.navarino?fref=ts,Porters Patch,05/01/2014 to 10/31/2014,,,Cut flowers; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze;  Other: Fall Family Fun;,0,1,0,1,1,0,0,1,1,0,0,Hand washing station(s); Picnic areas without tables; ,1,0,1,0,0,1,1,1,0
4000361,,2014-07-26 18:05:12,2014-07-26 18:05:12,1771 Oak Grove Rd,Terra Alta,West Virginia,54,26764,Possum Tail Farm,possumtailfarm.com,https://www.facebook.com/PossumTailFarm,,01/01/2014 to 12/31/2014,,We are availavle between 8am and 8pm by appt most days.,Eggs; Pet food; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Tours of manufacturing facilities; Hay rides; ,0,1,0,1,0,1,0,1,0,0,0,Flush toilets; Picnic areas with tables; ,0,1,0,1,0,1,1,0,0
4017264,2014-08-23 21:21:23,2014-08-23 21:34:45,2014-08-23 21:34:45,3757 US Hwy 82 ,Mayhill,New Mexico,35,88339,Potter's Ranch,,https://www.facebook.com/pages/Potters-Ranch/241999489144780?ref=bookmarks,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 5:00 PM;Sun: 8:00 AM - 5:00 PM;,,Bedding plants; Cut flowers; Eggs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,1
4017328,2014-08-27 16:46:42,2014-08-27 16:49:19,2014-08-27 16:49:19,207503 E Cochran Rd,Kennewick,Washington,53,99337,Pounds Family Farm,,https://www.facebook.com/PoundsFamilyFarm,,02/01/2015 to 09/01/2015,,,Eggs;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4017209,2014-08-20 21:31:20,2014-08-20 21:40:49,2014-08-20 21:40:49,7000 N Stuthard Street,Terre haute,Indiana,18,47805,Pounds Farms,,,,08/01/2014 to 12/31/2014,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4004563,,2014-07-26 18:10:24,2014-07-26 18:10:24,19028 Sullystone Ln,Round HIll,Virginia,51,20141,"Practically Country at Bay Haven Farm, LLC",www.practicallycountry.com,,,,,,Eggs; Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
4017306,2014-08-26 11:38:00,2014-08-26 11:57:35,2014-08-26 11:57:35,4914 N. Union Rd.,Union,Illinois,17,60180,Prairie Sky Orchard,www.prairieskyorchard.com,https://www.facebook.com/prairieskyorchard,,09/06/2014 to 10/31/2014,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,,Baked goods; Canned or preserved food; Fresh fruits; Honey; Juices; Maple products;,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
4014081,,2014-08-15 18:35:10,2014-08-15 18:35:10,660 South State Street,Preston,Idaho,16,83263,Preston Berry Farms,Prestonberryfarms@live.com,https://www.facebook.com/pages/Preston-Berry-Farms/282551275111518,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 8:00 PM;Tue: 9:00 AM - 8:00 PM;Wed: 9:00 AM - 8:00 PM;Thu: 9:00 AM - 8:00 PM;Fri: 9:00 AM - 8:00 PM;Sat: 8:00 AM - 6:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Juices;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4017141,2014-07-31 15:27:51,2014-07-31 15:56:12,2014-07-31 15:51:56,236 Williamsburg Road,Olin ,North Carolina,37,28660,Prevette Family Farm,prevettefamilyfarm.com,https://www.facebook.com/pages/Prevette-Family-Farm/530975036935098,,03/01/2014 to 10/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 4:00 PM;,,Bedding plants; Fresh fruits; Fresh vegetables; Nursery stock;,11/01/2014 to 12/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 4:00 PM;,,Fresh vegetables; Nursery stock;,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4017385,2014-09-03 21:38:11,2014-09-03 21:44:32,2014-09-03 21:44:32,25717 FR 1168,Eagle Rock ,Missouri,29,65641,Prier Farms Grassfed #0389,,Prier Farms Grassfed #0389,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 9:00 AM - 7:00 PM;,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017393,2014-09-05 09:10:53,2014-09-05 10:52:08,2014-09-05 10:52:08,2476 Maple Sugar Road,Blue Grass,Virginia,51,24413,Puffenbargers Farm Beef,,Puffenbarger's Farm ,,01/01/2014 to 12/31/2014,,,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4000349,,2014-08-07 08:11:58,2014-08-07 08:11:58,17 Maple Syrup Lane,Blue Grass,Virginia,51,24413,Puffenbargers Sugar Orchard,www.puffenbargersugarorchard.com,https://www.facebook.com/puffenbargersugarorchard,,03/01/2015 to 04/01/2015,,We sell our maple syrup year around by calling us and we can ship it to you. Our Maple Sugar Orchard is open during the highland County Maple Festival the 2nd and 3rd week-ends in March.,Maple products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tours of manufacturing facilities; ,0,0,0,0,0,1,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
4013834,,2014-07-30 14:30:30,2014-07-30 14:30:30,1785 Waldo Road,Oglesby,Texas,48,76561,Punkin Center Berry Farm,punkincenterberryfarm.com,https://www.facebook.com/pages/Punkin-Center-Berry-Farm/498097476896300,,05/24/2014 to 07/31/2014,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 1:00 PM - 8:00 PM;,,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,1,0,0
4000346,,2014-08-01 21:20:11,2014-08-01 21:20:11,41247 178th St,Raymond,South Dakota,46,57258,Purity Seeds,www.purityseedsUSA.com,https://www.facebook.com/purityseeds,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;,,Grains and/or flour;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Flush toilets; ,0,1,0,0,0,1,1,1,0
4017548,2014-11-02 19:58:48,2014-11-02 20:12:39,2014-11-02 20:12:39,416 Poplar Drive,Highlandville,Missouri,29,65669,Purple Gate Farm,,https://www.facebook.com/pages/Purple-Gate-Farm/566680560033305,,10/15/2014 to 12/31/2014,Sat: 9:00 AM - 5:00 PM;Sun: 1:00 AM - 5:00 PM;,Available weekdays and weekends by appointment.  Please call.,"Eggs; Poultry products; Free-range, antibiotic-free chickens and turkeys.;",08/15/2015 to 09/27/2015,Sat: 9:00 AM - 7:00 PM;Sun: 10:00 AM - 7:00 PM;,Weekdays by appointment.  Please call,"Organically grown, chemical-free apples in several varieties;",,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Picnic areas without tables; Picnic areas with tables; ,0,0,1,1,0,1,0,0,0
4017523,2014-10-17 10:05:26,2014-10-17 10:12:48,2014-10-17 10:12:48,8403 Mason Road,Berlin Heights,Ohio,39,44814,Quarry Hill Orchards,http://quarryhillorchards.com/,https://www.facebook.com/pages/Quarry-Hill-Orchards/538012959591189,,07/01/2014 to 11/30/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Cut flowers; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Nuts;,,,,,,,,,,,,,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Hay rides; ,0,1,0,0,1,1,0,1,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,0,0
4004475,,2014-07-27 12:18:39,,24611 Van Wedding Road,Sunman,Indiana,18,47041,Quarter Amish,,www.facebook.com/pages/Quarteramish-by-Life-Simple-Pleasure/150748645024012?focus_composer=true&ref_type=bookmark,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4013111,,2014-08-26 10:29:14,2014-08-26 10:29:14,716 N. Daubenberger Rd,Turlock,California,06,95380,R.A.M. Farms Inc. Pumpkin Patch & Corn Maze,ramfarms.com,https://www.facebook.com/pumpkinpatchandcornmaze,,09/26/2014 to 11/01/2014,Mon: 10:00 AM - 9:00 PM;Tue: 10:00 AM - 9:00 PM;Wed: 10:00 AM - 9:00 PM;Thu: 10:00 AM - 9:00 PM;Fri: 10:00 AM - 10:00 PM;Sat: 10:00 AM - 10:00 PM;Sun: 10:00 AM - 10:00 PM;,,Cut flowers; Fresh fruits; Fresh vegetables;,11/28/2014 to 01/18/2015,Mon: 10:00 AM - 10:00 PM;Tue: 10:00 AM - 10:00 PM;Wed: 10:00 AM - 10:00 PM;Thu: 10:00 AM - 10:00 PM;Fri: 10:00 AM - 10:00 PM;Sat: 10:00 AM - 10:00 PM;Sun: 10:00 AM - 10:00 PM;,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Corn maze; ,1,1,0,1,1,0,0,0,1,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,0,1,0
4015870,,2014-07-28 11:15:02,,8999 W. 200 N.,Michigan City,Indiana,18,46360,Radke Orchards,www.radkeorchards.com,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4017542,2014-10-28 18:54:19,2014-10-28 19:14:37,2014-10-28 19:14:37,490 SE Three Mile Avenue,Corvallis,Oregon,41,97333,Radke's Blueberries,,Radke's Blueberries,,07/10/2015 to 08/31/2015,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 9:00 AM - 6:00 PM;,Season opening will vary with weather each year.  Check Facebook for specific days.,Blueberries;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4015226,,2014-09-17 22:31:24,2014-09-17 22:31:24,2464 Townline Road,Madison,Ohio,39,44057,Rainbow Farms,www.rainbowfarmsonline.com,,,,,Open Mon- Sat 10 am - 6 pm June through Thanksgiving.  Open Fridays in winter 1 pm - 5 pm.,Canned or preserved food; Herbs; Fresh fruits; Honey; Juices; Maple products; Soap;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4003218,,2014-08-26 10:24:12,2014-08-26 10:24:12,16566 BEST ROAD,DAVIS,Illinois,17,61019,Raines Honey Farm,www.raineshoneyfarm.com,,,01/01/2014 to 12/31/2014,,,Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4000336,,2014-09-16 12:51:12,2014-09-16 12:51:12,8531 N 650 E,New Carlisle,Indiana,18,46552,Rainfield Farm,www.rainfieldfarm.com,https://www.facebook.com/rainfieldfarm,,05/24/2014 to 11/08/2014,Sat: 8:00 AM - 5:00 PM;Sun: 8:00 AM - 5:00 PM;,,Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Maple products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Educational tours/ classes; Farm meals (lunches, dinners, etc.); ",0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
4014031,,2014-07-30 12:02:40,2014-07-30 12:02:40,5051 12th. Avenue,Hanford,California,06,93230,Rancho Notso Grande,,https://www.facebook.com/pages/Rancho-Notso-Grande-U-Pick-BerriesFamily-Fun/146710962051530,,05/01/2015 to 08/01/2015,Tue: 7:00 AM - 7:00 PM;Wed: 7:00 AM - 7:00 PM;Thu: 7:00 AM - 7:00 PM;Fri: 7:00 AM - 7:00 PM;Sat: 7:00 AM - 7:00 PM;,,Baked goods; Canned or preserved food; Fresh fruits; Nuts; Wine;,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; ,0,1,0,1,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,1,0,0
4017401,2014-09-06 17:18:11,2014-09-06 17:25:13,,15062 ADAMS DRIVE,PAUMA VALLEY,California,06,92061,RANCHO YOBO ORGANICS,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4000479,,2014-07-30 12:10:03,2014-07-30 12:10:03,2505 Carriage Trail,Winterset,Iowa,19,50273,Randol Honey Farm,www.randolhoney.com,https://www.facebook.com/pages/Randol-Honey-Farm/101353756576663,,01/01/2014 to 12/31/2014,,"We have no hours of operation, call ahead to see if we are available as we are out to farmers markets and craft shows",Honey; Soap;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4012757,,2014-09-21 13:03:33,2014-09-21 13:03:33,177 Random Road,Calais,Vermont,50,5648,Random Gardens,http://www.randomgardens.com/,,,07/01/2014 to 10/31/2014,Tue: 3:00 PM - ;Thu: 3:00 PM - ;Sat: 10:00 AM - ;Sun: 1:00 PM - ;,These hours are for the raspberry season. Mushrooms and garlic are mostly by appointment,Fresh fruits; Mushrooms; Wild harvested forest products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Pick Your Own/U-Pick operation;  Other: mushroom log inoculation classes;,0,0,0,0,1,0,0,0,0,0,0,Picnic areas without tables; ,0,0,1,0,0,1,1,0,0
4015866,,2014-07-27 08:05:42,2014-07-27 08:05:42,163 North Windham Rd,North Windham,Connecticut,09,06256,Raspberry Knoll Farm LLC,www.raspberryknoll.com,www/facebook.com/raspberryknoll,,06/21/2014 to 08/31/2014,Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 7:30 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,Open earlier for cutting flowers for special events by appointment.,Canned or preserved food; Cut flowers; Herbs; Fresh fruits; Fresh vegetables;,09/01/2014 to 09/28/2014,Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,Open earlier for cutting flowers for special events by appointment.,Canned or preserved food; Cut flowers; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,0,0,0
